"","thorax_temp"
"4169",500
"4170",6.94741026386617
"4171",103.060238787597
"4172",44.0899968666614
"4173",98.5674472319783
"4174",500
"4175",500
"4176",44.0497754184277
"4177",126.002767432562
"4178",53.9173645052232
"4179",15.3853398047066
"4180",44.5960060481072
"4181",500
"4182",500
"4183",18.1369941855775
"4184",28.8881372042385
"4185",38.4352207275556
"4186",500
"4187",500
"4188",500
"4189",39.5730555090571
"4190",500
"4191",8.83903969227606
"4192",37.0103910983936
"4193",500
"4194",500
"4195",60.1760068256348
"4196",54.997951422415
"4197",500
"4198",500
"4199",65.3216712282573
"4200",33.6321161861451
"4201",20.8691019714758
"4202",24.858696866456
"4203",500
"4204",19.4770661003752
"4205",500
"4206",104.769974058149
"4207",500
"4208",500
"4209",500
"4210",34.4683620401669
"4211",36.6479588558232
"4212",27.6144601677017
"4213",22.9004709243706
"4214",33.4579833564369
"4215",49.6468532848269
"4216",18.8025982856161
"4217",17.5459357723776
"4218",500
"4219",500
"4220",4.42114423707466
"4221",29.0510462618993
"4222",500
"4223",88.4307922544543
"4224",27.1586349393619
"4225",9.61507365169314
"4226",34.7431322692515
"4227",21.7457417289226
"4228",40.2697855541368
"4229",500
"4230",12.4522140762303
"4231",24.2723858879799
"4232",20.3413665617958
"4233",123.276474972101
"4234",52.537385995471
"4235",14.7792578374017
"4236",78.2268240318923
"4237",43.7715105020508
"4238",128.910829075662
"4239",500
"4240",500
"4241",83.3193035633997
"4242",30.4074413714174
"4243",51.4570857939051
"4244",41.3720369474967
"4245",54.9238671984486
"4246",500
"4247",500
"4248",500
"4249",41.4345499864681
"4250",111.41192217697
"4251",28.4698610546384
"4252",105.919715790956
"4253",49.3686842918515
"4254",500
"4255",500
"4256",16.5767405027618
"4257",500
"4258",41.5632344857229
"4259",500
"4260",20.023743450689
"4261",9.42108913191885
"4262",40.9003187008333
"4263",44.9954904499432
"4264",500
"4265",500
"4266",104.959801043458
"4267",62.329778961393
"4268",51.1314505626781
"4269",500
"4270",35.0862114655195
"4271",119.988223805564
"4272",111.126408785827
"4273",500
"4274",48.3355652433403
"4275",23.0491161029114
"4276",123.140084574526
"4277",108.136489938721
"4278",46.9450540483833
"4279",57.6514723649026
"4280",56.635559499552
"4281",500
"4282",44.3004440159209
"4283",17.4574911044563
"4284",500
"4285",19.099681987044
"4286",500
"4287",500
"4288",78.853242317306
"4289",500
"4290",500
"4291",117.840868229564
"4292",500
"4293",27.5098947332541
"4294",51.636777399203
"4295",500
"4296",19.5438785876976
"4297",33.1479911557857
"4298",24.7823761033333
"4299",22.3806292283899
"4300",49.1607817280861
"4301",26.74884437638
"4302",500
"4303",34.4622279935439
"4304",48.2757626213308
"4305",500
"4306",18.0188710462425
"4307",500
"4308",15.9094629525651
"4309",54.4461844079375
"4310",98.972964898885
"4311",500
"4312",2.85005656513988
"4313",49.1974756341948
"4314",500
"4315",85.5260429532142
"4316",500
"4317",122.253036896226
"4318",500
"4319",500
"4320",119.705805014721
"4321",10.664699828852
"4322",500
"4323",112.838516659591
"4324",8.34113898878843
"4325",127.5381351215
"4326",500
"4327",500
"4328",6.52171930134904
"4329",125.82034062818
"4330",44.945003144906
"4331",71.3831328073794
"4332",500
"4333",27.3662332069697
"4334",21.8344521414905
"4335",36.70155736142
"4336",119.659649707823
"4337",500
"4338",12.4199856386382
"4339",500
"4340",500
"4341",500
"4342",500
"4343",500
"4344",30.5514374715879
"4345",62.1726196947619
"4346",75.7149922388597
"4347",500
"4348",7.39325686332296
"4349",42.7923036648131
"4350",12.2831819991599
"4351",46.6363457198283
"4352",500
"4353",500
"4354",17.1462828268563
"4355",30.343598464534
"4356",20.8627194498015
"4357",34.3698523804758
"4358",500
"4359",20.7879035880194
"4360",33.3816088982529
"4361",32.0733477192846
"4362",500
"4363",34.3993398273249
"4364",25.3363860641718
"4365",116.655586108204
"4366",500
"4367",500
"4368",65.0452683731355
"4369",33.7034390419831
"4370",110.529284183485
"4371",500
"4372",54.0892027984358
"4373",106.912756082823
"4374",38.3170883505512
"4375",500
"4376",90.5716880764653
"4377",9.6926894457838
"4378",28.6169956410641
"4379",17.5246729330013
"4380",49.7169770325486
"4381",14.5735995735081
"4382",7.48689571659497
"4383",118.541539236587
"4384",3.72986450837391
"4385",500
"4386",500
"4387",28.0477902734581
"4388",25.3046914495426
"4389",37.4887036394554
"4390",117.239075403208
"4391",74.1055668526764
"4392",12.5885798063715
"4393",500
"4394",55.661426330011
"4395",9.86422712150363
"4396",18.5616511185911
"4397",10.0329029158224
"4398",500
"4399",108.632459235258
"4400",44.6849779414002
"4401",70.6214017396438
"4402",33.0590833349936
"4403",78.2502149347902
"4404",28.9749203244904
"4405",500
"4406",26.6658872701344
"4407",14.3438610833821
"4408",84.7081810647877
"4409",500
"4410",32.6532768405664
"4411",500
"4412",7.22172316094549
"4413",31.7214082635612
"4414",30.3707512164749
"4415",28.4619961809898
"4416",50.8782218485038
"4417",57.4001484221067
"4418",106.153130588542
"4419",31.8753138350907
"4420",56.3191255524929
"4421",73.4203929351881
"4422",33.7621258026137
"4423",118.302675961963
"4424",22.0242032653703
"4425",38.8163376915448
"4426",15.2774811203643
"4427",500
"4428",500
"4429",500
"4430",115.867942033103
"4431",110.796709701668
"4432",62.3369743471766
"4433",500
"4434",18.8311784273141
"4435",500
"4436",500
"4437",28.9857339818651
"4438",500
"4439",119.464044061249
"4440",500
"4441",-2.42595292593796
"4442",31.3822872433742
"4443",500
"4444",70.1079546019722
"4445",500
"4446",8.69781764685649
"4447",500
"4448",55.8967246899886
"4449",57.9525637503743
"4450",28.9414398297304
"4451",500
"4452",11.8800224606974
"4453",57.4264463284989
"4454",47.8519617620158
"4455",38.2809133629472
"4456",500
"4457",29.4566394566082
"4458",500
"4459",48.7645644048095
"4460",53.3420130380243
"4461",22.5885133194117
"4462",103.931797652325
"4463",44.4043761959135
"4464",500
"4465",500
"4466",33.238723749558
"4467",55.3986439833361
"4468",26.2009693129768
"4469",87.3226310074961
"4470",500
"4471",500
"4472",500
"4473",17.8329639517951
"4474",21.3920975349982
"4475",46.702488919309
"4476",36.4123223063099
"4477",108.973188062233
"4478",500
"4479",500
"4480",111.852364465451
"4481",108.1467466098
"4482",500
"4483",500
"4484",500
"4485",22.7102653426094
"4486",29.1930518280092
"4487",500
"4488",6.77120594416135
"4489",500
"4490",48.1827931123991
"4491",13.7702863274098
"4492",500
"4493",500
"4494",21.8561438240117
"4495",43.960430923925
"4496",500
"4497",51.1959053315904
"4498",14.7197230304334
"4499",500
"4500",500
"4501",15.7121693165743
"4502",112.546490872827
"4503",38.7924261290625
"4504",17.9801426243257
"4505",500
"4506",500
"4507",500
"4508",14.942448750022
"4509",500
"4510",97.1580096451777
"4511",500
"4512",44.7230364951632
"4513",500
"4514",18.8131238298838
"4515",33.5902265897459
"4516",109.75306555017
"4517",50.3080919732212
"4518",500
"4519",500
"4520",500
"4521",40.4940059207369
"4522",26.4506517819448
"4523",36.5373738774978
"4524",500
"4525",500
"4526",19.4297929247533
"4527",500
"4528",50.6185285015351
"4529",500
"4530",32.1682751798833
"4531",42.535793764817
"4532",66.5693772662706
"4533",500
"4534",56.7752409583443
"4535",73.8037559702927
"4536",110.996362178446
"4537",36.3403705564066
"4538",500
"4539",57.2809239066905
"4540",46.2804610544056
"4541",22.4183344993786
"4542",100.106663299902
"4543",500
"4544",37.0994000808314
"4545",500
"4546",52.1465570050357
"4547",500
"4548",26.1361987412822
"4549",500
"4550",28.8307027519866
"4551",129.467347383472
"4552",60.5666903710758
"4553",500
"4554",20.8165570840059
"4555",500
"4556",500
"4557",500
"4558",500
"4559",102.710073875409
"4560",500
"4561",5.73259602590667
"4562",113.29135973533
"4563",33.2510646728616
"4564",17.049095937849
"4565",15.1826806393997
"4566",80.3768311114278
"4567",11.324854179912
"4568",21.6693078876986
"4569",10.786803680322
"4570",34.7395005546859
"4571",12.4693018837426
"4572",26.6018054700481
"4573",70.977177596778
"4574",50.7866126190734
"4575",500
"4576",126.876880241543
"4577",5.46346801464847
"4578",49.2711982913917
"4579",113.609557569055
"4580",500
"4581",7.83832610982654
"4582",500
"4583",37.4395527672357
"4584",500
"4585",500
"4586",67.5333783518709
"4587",45.1379694443661
"4588",45.338386943603
"4589",500
"4590",24.357999034864
"4591",35.3825961247499
"4592",500
"4593",5.5388653847038
"4594",106.520631766013
"4595",43.2440840655361
"4596",35.8814690109449
"4597",7.66610803931064
"4598",112.666264486831
"4599",500
"4600",500
"4601",500
"4602",31.2783898336812
"4603",500
"4604",500
"4605",30.4135057775021
"4606",44.1757957755858
"4607",40.7015294883021
"4608",53.2716907455142
"4609",19.897115781306
"4610",9.60968788538628
"4611",40.1543710035069
"4612",60.0706775149861
"4613",101.475642353031
"4614",500
"4615",44.1865011073706
"4616",83.4025213809965
"4617",14.1968309986406
"4618",500
"4619",39.8795843016899
"4620",500
"4621",500
"4622",44.5269930839166
"4623",500
"4624",500
"4625",56.529726565049
"4626",45.681643798732
"4627",500
"4628",40.3209582123034
"4629",500
"4630",7.67318817563273
"4631",21.3754075991659
"4632",32.9269922810752
"4633",28.5459658880189
"4634",51.3927215062415
"4635",33.3315987928796
"4636",27.381470281346
"4637",21.1310177783778
"4638",500
"4639",500
"4640",70.6850049798685
"4641",8.74545647077457
"4642",22.7773703307624
"4643",41.4431979659313
"4644",123.678104853341
"4645",58.9732559565405
"4646",12.756953036339
"4647",33.977996039582
"4648",500
"4649",34.983112276945
"4650",500
"4651",53.6405098056542
"4652",500
"4653",48.8094385393915
"4654",104.623968295
"4655",94.5776405150876
"4656",500
"4657",500
"4658",25.2040479864909
"4659",500
"4660",44.6032886315491
"4661",64.3770256348977
"4662",108.782953773507
"4663",29.0240504712725
"4664",500
"4665",48.754050677897
"4666",115.924383509319
"4667",23.2544625743132
"4668",500
"4669",500
"4670",64.6404292980936
"4671",38.5959639095612
"4672",500
"4673",106.606602228564
"4674",111.189147758152
"4675",50.6267897992707
"4676",38.8617208345955
"4677",123.597221189605
"4678",64.5068162989592
"4679",47.153679027902
"4680",35.8054775569346
"4681",34.5198303615824
"4682",500
"4683",70.9694421434933
"4684",46.0119656100037
"4685",26.2883995175881
"4686",19.1723573862662
"4687",17.236317377423
"4688",500
"4689",32.3535260053242
"4690",51.734466383132
"4691",58.5592381773661
"4692",500
"4693",21.7137818519572
"4694",10.0581567614433
"4695",107.67050361227
"4696",116.065884303131
"4697",37.4628824603299
"4698",500
"4699",17.4026707332425
"4700",27.3434761849756
"4701",18.5370309491398
"4702",20.1674692571352
"4703",116.288443897253
"4704",500
"4705",50.668278686592
"4706",68.5113260929512
"4707",63.7895679267261
"4708",500
"4709",500
"4710",69.2359295308023
"4711",60.250092817598
"4712",500
"4713",25.1534005808892
"4714",49.6797968865602
"4715",41.1749301008207
"4716",14.135073242952
"4717",99.7563118036983
"4718",6.11396044007677
"4719",500
"4720",105.522549115308
"4721",500
"4722",12.3267866527271
"4723",22.7209295125938
"4724",500
"4725",500
"4726",49.4054588030369
"4727",36.3005346219676
"4728",54.6582029283377
"4729",42.5326096951457
"4730",64.5773990616063
"4731",72.0894906646703
"4732",67.7616810108924
"4733",20.1741103069483
"4734",7.89326129863332
"4735",500
"4736",500
"4737",80.1702629589303
"4738",500
"4739",500
"4740",32.8263317800044
"4741",500
"4742",27.8795115302858
"4743",50.0014150085503
"4744",21.0122791097482
"4745",40.8289086658516
"4746",500
"4747",58.0779000623218
"4748",4.99886361390463
"4749",9.47841840269274
"4750",5.82929600445954
"4751",38.0284356606461
"4752",500
"4753",44.5858777491439
"4754",51.724132179267
"4755",15.9184423872487
"4756",500
"4757",45.4141805027515
"4758",24.5612821570971
"4759",112.288247415177
"4760",34.3258275620278
"4761",49.0285355353623
"4762",98.1152328228717
"4763",500
"4764",38.6037600616987
"4765",127.079166999792
"4766",33.6620556914939
"4767",5.69420303112929
"4768",5.9647325327249
"4769",110.562363516967
"4770",500
"4771",62.7854799809579
"4772",500
"4773",16.784309527632
"4774",500
"4775",65.3726254360711
"4776",500
"4777",500
"4778",103.639408666089
"4779",15.7888315643527
"4780",35.1373426069766
"4781",25.6308085654957
"4782",20.4949969613297
"4783",500
"4784",500
"4785",46.566710735131
"4786",500
"4787",2.97238597225788
"4788",500
"4789",40.1259043802126
"4790",22.5542678088547
"4791",22.52624145172
"4792",500
"4793",500
"4794",21.8569629208181
"4795",15.9546801228116
"4796",61.476140181925
"4797",500
"4798",39.1681358719568
"4799",121.165137367093
"4800",70.9751702147066
"4801",34.8079036317249
"4802",9.09856920327854
"4803",18.7253186828846
"4804",500
"4805",31.0579451528283
"4806",500
"4807",69.4209745989457
"4808",53.8026017188712
"4809",51.9392931505814
"4810",500
"4811",37.7059067734922
"4812",11.2814583564877
"4813",500
"4814",500
"4815",12.92569775663
"4816",500
"4817",15.4947498299896
"4818",18.653604741845
"4819",39.590277765737
"4820",500
"4821",19.736788245197
"4822",26.6213710831767
"4823",500
"4824",7.61824549143006
"4825",38.6752752642527
"4826",500
"4827",35.546323077575
"4828",108.329170479514
"4829",43.0365219270936
"4830",500
"4831",500
"4832",64.2016730674145
"4833",500
"4834",500
"4835",106.305632746251
"4836",500
"4837",15.9582927328306
"4838",36.1677167204085
"4839",12.5412197588234
"4840",500
"4841",500
"4842",12.2767906060581
"4843",31.4552365862623
"4844",36.8014541190808
"4845",34.5610988881509
"4846",112.37222377076
"4847",92.3585897448845
"4848",500
"4849",12.3100325207843
"4850",26.5197016703517
"4851",85.9143424589022
"4852",500
"4853",42.9062560471773
"4854",25.4094801595987
"4855",9.93658165550227
"4856",500
"4857",500
"4858",27.5135993454228
"4859",8.00749315885218
"4860",40.737935337084
"4861",15.453953295218
"4862",28.4102836686869
"4863",37.5692632192244
"4864",57.5668365563668
"4865",500
"4866",500
"4867",64.6951258155735
"4868",33.4247215971965
"4869",43.474480628794
"4870",40.2440512752978
"4871",29.749162418012
"4872",500
"4873",41.5701001097394
"4874",33.8452486301496
"4875",47.7149238876138
"4876",46.3384912384098
"4877",46.8839413031419
"4878",500
"4879",106.810993518645
"4880",500
"4881",500
"4882",500
"4883",43.5426687480294
"4884",120.834501533272
"4885",28.3660256567024
"4886",48.0074208522767
"4887",500
"4888",500
"4889",500
"4890",500
"4891",55.059735899686
"4892",27.2568746756379
"4893",119.996555785696
"4894",24.3840741694039
"4895",500
"4896",500
"4897",49.7754400301812
"4898",12.8615454252376
"4899",28.8899052351985
"4900",5.93640944033837
"4901",62.2213860256444
"4902",500
"4903",112.252284131373
"4904",6.8689664400772
"4905",500
"4906",500
"4907",34.7247982259348
"4908",44.5527863292256
"4909",500
"4910",40.4761763886964
"4911",500
"4912",50.0964030013328
"4913",500
"4914",500
"4915",17.4670599158941
"4916",117.244902712377
"4917",500
"4918",500
"4919",41.49201252362
"4920",53.1871561741344
"4921",500
"4922",109.952471711374
"4923",53.464669492929
"4924",500
"4925",42.6090872242005
"4926",32.2537986179273
"4927",500
"4928",3.15619008797501
"4929",500
"4930",500
"4931",66.8549437663015
"4932",500
"4933",500
"4934",12.7798395996716
"4935",48.2892947439904
"4936",7.5090578216965
"4937",20.1151193878452
"4938",37.8013467366854
"4939",500
"4940",109.068899998876
"4941",24.5393735686536
"4942",500
"4943",51.6020127741873
"4944",32.4620788543359
"4945",9.84158484779471
"4946",500
"4947",20.3328016169402
"4948",48.4539288098832
"4949",96.2217171139255
"4950",39.9052177506044
"4951",500
"4952",47.8922098171145
"4953",500
"4954",36.0031613502114
"4955",500
"4956",500
"4957",44.6436253315497
"4958",500
"4959",108.245165513957
"4960",27.3361199051572
"4961",500
"4962",67.4837026425057
"4963",9.47795867804911
"4964",34.1084149876898
"4965",51.6268326481513
"4966",39.9680004386098
"4967",109.175670829852
"4968",58.6144526169634
"4969",500
"4970",500
"4971",50.1984652137758
"4972",65.1856245954565
"4973",20.6838804636551
"4974",500
"4975",48.8649129833956
"4976",25.7890151147197
"4977",18.9519922500267
"4978",34.0254814172957
"4979",500
"4980",500
"4981",42.1228907792197
"4982",35.9103652420971
"4983",500
"4984",116.862508021431
"4985",500
"4986",70.290109717795
"4987",65.4377958510439
"4988",53.7039086610812
"4989",28.9865517495609
"4990",4.76836235625143
"4991",15.6195780633295
"4992",111.724586592566
"4993",500
"4994",500
"4995",39.7170421869738
"4996",500
"4997",500
"4998",500
"4999",40.3291840722238
"5000",30.6746268738635
"5001",500
"5002",20.2430276141413
"5003",23.3508671471932
"5004",500
"5005",109.957613602777
"5006",18.7170075519481
"5007",40.0006947951812
"5008",500
"5009",30.8602250603133
"5010",112.704085479214
"5011",500
"5012",500
"5013",500
"5014",28.2901446035813
"5015",38.7165525181256
"5016",500
"5017",21.3193767498282
"5018",500
"5019",63.7379284850292
"5020",34.9630966755706
"5021",111.239855927666
"5022",70.2839048912737
"5023",500
"5024",27.1697185200095
"5025",500
"5026",107.523023548695
"5027",20.5240520262855
"5028",35.2078723512522
"5029",500
"5030",500
"5031",27.9274454672931
"5032",500
"5033",52.5677907846754
"5034",14.6546933658699
"5035",500
"5036",500
"5037",34.688223559139
"5038",21.5420860510553
"5039",7.28867877852389
"5040",500
"5041",500
"5042",87.5737024635525
"5043",500
"5044",500
"5045",22.8532824076341
"5046",500
"5047",500
"5048",108.73399097421
"5049",47.6163815871977
"5050",5.09129339273784
"5051",12.3497657233252
"5052",9.01523596436209
"5053",59.3524191017423
"5054",124.959208895137
"5055",500
"5056",19.452012968277
"5057",500
"5058",14.5722605871967
"5059",66.1218973153864
"5060",35.6552016618356
"5061",20.078294371613
"5062",112.45452948835
"5063",500
"5064",60.489489885938
"5065",16.477682722767
"5066",48.6958840243973
"5067",500
"5068",10.7090723685971
"5069",500
"5070",500
"5071",105.474643405806
"5072",500
"5073",49.9452053919055
"5074",36.8351111540537
"5075",39.3172189714873
"5076",56.104294986416
"5077",13.8667965157537
"5078",26.9492897009335
"5079",47.3948340031622
"5080",42.1058944281044
"5081",500
"5082",32.6907536892664
"5083",110.88254328207
"5084",11.4978078009007
"5085",500
"5086",500
"5087",500
"5088",500
"5089",36.844938220442
"5090",500
"5091",12.7795889065861
"5092",500
"5093",6.38270859234183
"5094",56.5704877005102
"5095",500
"5096",112.639093343512
"5097",105.753056254583
"5098",500
"5099",70.5129886747676
"5100",122.997029011385
"5101",100.399177491799
"5102",9.94132271061693
"5103",11.7865395369842
"5104",21.3358443969279
"5105",25.1162761224402
"5106",23.1570622274911
"5107",500
"5108",500
"5109",55.1493913643004
"5110",20.4674303034903
"5111",49.2996075760163
"5112",12.3071415712486
"5113",500
"5114",500
"5115",105.959100635013
"5116",500
"5117",18.7903610621747
"5118",500
"5119",123.320308720381
"5120",500
"5121",50.8157296113517
"5122",52.2680951780599
"5123",46.4084061981366
"5124",500
"5125",36.1103217950129
"5126",500
"5127",500
"5128",36.0976749917305
"5129",500
"5130",54.0143082432464
"5131",20.7652973082423
"5132",104.823179520384
"5133",5.97358798949057
"5134",23.4453244575704
"5135",47.4446328101698
"5136",13.8256289332678
"5137",33.8415049795529
"5138",119.251755137851
"5139",35.2557207174242
"5140",59.8237586837363
"5141",500
"5142",500
"5143",500
"5144",56.1121370613155
"5145",7.97603118370347
"5146",9.41154303320764
"5147",500
"5148",500
"5149",17.6763155896015
"5150",500
"5151",500
"5152",500
"5153",500
"5154",500
"5155",90.4303724432227
"5156",110.774649953089
"5157",500
"5158",500
"5159",35.7116268287747
"5160",500
"5161",23.1315416569582
"5162",500
"5163",500
"5164",500
"5165",500
"5166",46.9140253127885
"5167",50.2363401521403
"5168",112.939110755416
"5169",500
"5170",35.4629939137219
"5171",500
"5172",13.0715199321817
"5173",18.2833045979744
"5174",21.3990374945875
"5175",500
"5176",117.136481605717
"5177",25.5098567213507
"5178",500
"5179",81.6967980470892
"5180",500
"5181",106.203963255298
"5182",106.768791936224
"5183",500
"5184",36.3830909771643
"5185",500
"5186",17.7192367625185
"5187",500
"5188",32.8808948042089
"5189",500
"5190",13.3010696616988
"5191",110.370012188561
"5192",39.4350474315538
"5193",19.5109283564392
"5194",42.0732756607081
"5195",500
"5196",500
"5197",44.8020577000412
"5198",42.488281985479
"5199",13.8120236803851
"5200",107.625198944495
"5201",44.700348564851
"5202",59.1741407574286
"5203",36.0287521899492
"5204",24.536049675618
"5205",53.8265307977582
"5206",54.3490777340795
"5207",30.272436898199
"5208",48.7780406363564
"5209",20.6203726859036
"5210",17.8485501481833
"5211",29.4014987111221
"5212",112.388782646048
"5213",47.0592635089477
"5214",8.73289696217648
"5215",500
"5216",500
"5217",500
"5218",500
"5219",500
"5220",13.6865845522278
"5221",500
"5222",99.0195588801384
"5223",25.4157022968923
"5224",126.046376366452
"5225",36.5101108424022
"5226",500
"5227",500
"5228",500
"5229",54.4739255566102
"5230",14.1037076268831
"5231",85.7861458093377
"5232",46.2581033313488
"5233",500
"5234",36.4699086659469
"5235",34.2528134199621
"5236",500
"5237",45.2076685141528
"5238",9.32176100514613
"5239",500
"5240",500
"5241",500
"5242",50.1936294360792
"5243",500
"5244",108.282486374544
"5245",104.385274607235
"5246",15.7913001879332
"5247",8.83787470673605
"5248",53.8322076222805
"5249",51.4507598628374
"5250",27.1362952421655
"5251",38.9379769581909
"5252",37.3876415057589
"5253",127.941771254793
"5254",500
"5255",14.2314034434031
"5256",65.9475695096602
"5257",500
"5258",22.1799827666422
"5259",81.8512077512949
"5260",14.1019134082807
"5261",112.317142036356
"5262",500
"5263",105.212170972534
"5264",46.7886132710384
"5265",9.57227847212442
"5266",31.1237222701789
"5267",500
"5268",12.4388644449583
"5269",500
"5270",29.1911803659583
"5271",500
"5272",25.7773518094635
"5273",122.535681392293
"5274",500
"5275",80.0757316957277
"5276",500
"5277",32.9134146432573
"5278",500
"5279",500
"5280",41.622331071714
"5281",61.9157975468249
"5282",19.5523539344374
"5283",27.488050025901
"5284",124.730208628932
"5285",500
"5286",37.9843853104816
"5287",25.7863538184018
"5288",500
"5289",18.4279870390581
"5290",500
"5291",15.7232148687892
"5292",37.0759519343614
"5293",500
"5294",41.2787193311278
"5295",9.45683194706498
"5296",500
"5297",500
"5298",46.5534958144788
"5299",500
"5300",44.1113262789363
"5301",109.694856687241
"5302",44.384265388361
"5303",10.8650002864636
"5304",500
"5305",43.505555035876
"5306",28.3854174480267
"5307",18.4201743904499
"5308",10.142785721438
"5309",15.4563425669493
"5310",50.7956237096213
"5311",500
"5312",21.8711189294364
"5313",45.1344693660753
"5314",500
"5315",24.7063799291478
"5316",39.4849384210906
"5317",500
"5318",11.7434457069106
"5319",100.564262082035
"5320",500
"5321",500
"5322",13.9379052246519
"5323",500
"5324",124.782852228194
"5325",15.4321892290017
"5326",500
"5327",500
"5328",500
"5329",58.3514576337097
"5330",21.3890820206111
"5331",19.75369709394
"5332",9.91116814579897
"5333",69.9346737655842
"5334",500
"5335",500
"5336",31.8023505207015
"5337",45.768088003492
"5338",60.9448655772691
"5339",32.1596441912513
"5340",82.2812354140769
"5341",54.4391599304146
"5342",500
"5343",97.5353673448306
"5344",54.1853655230149
"5345",51.4531369684264
"5346",20.4649917458673
"5347",8.11953550258835
"5348",500
"5349",500
"5350",500
"5351",500
"5352",500
"5353",110.355675261342
"5354",49.1123253113529
"5355",41.9138647776761
"5356",16.0720174936899
"5357",500
"5358",120.122339352579
"5359",25.9121320899424
"5360",500
"5361",55.6421214737246
"5362",28.092887640845
"5363",29.4908369622813
"5364",500
"5365",104.875263038868
"5366",56.6544319042501
"5367",80.7566796784088
"5368",500
"5369",500
"5370",108.532577760073
"5371",500
"5372",500
"5373",111.504891899026
"5374",35.2961424124438
"5375",63.2670592022232
"5376",30.2690165712586
"5377",500
"5378",500
"5379",68.7886948704988
"5380",500
"5381",32.5751065559587
"5382",29.8562186733189
"5383",500
"5384",500
"5385",15.1512693942784
"5386",500
"5387",36.9415843329831
"5388",27.9411074177318
"5389",500
"5390",44.8128287597375
"5391",117.34540384049
"5392",500
"5393",6.44326607420192
"5394",11.370506937569
"5395",500
"5396",47.779726969994
"5397",500
"5398",50.921677421118
"5399",500
"5400",500
"5401",500
"5402",14.9347913218404
"5403",30.7511884375576
"5404",28.8598341499338
"5405",19.8513928734368
"5406",56.5805535562243
"5407",112.164548252118
"5408",500
"5409",500
"5410",500
"5411",20.745220256715
"5412",51.5516609012537
"5413",38.8965688007805
"5414",500
"5415",109.805573125941
"5416",56.8937682021206
"5417",46.8915297532418
"5418",56.171125148459
"5419",500
"5420",500
"5421",12.5757212613664
"5422",9.88485415962856
"5423",15.5601805934626
"5424",123.449983565994
"5425",63.4312463664533
"5426",29.9628565401655
"5427",14.4368526947195
"5428",23.0195654016061
"5429",500
"5430",12.5057788871656
"5431",33.5070534945531
"5432",20.8270883681258
"5433",114.659521204811
"5434",14.7558823936643
"5435",38.5750064958912
"5436",29.3941400367515
"5437",32.8778926807923
"5438",500
"5439",40.911141743473
"5440",47.5107719804103
"5441",500
"5442",34.0059138428483
"5443",500
"5444",112.409384076637
"5445",31.0306619528483
"5446",500
"5447",115.541463371352
"5448",12.6376637498532
"5449",109.652004129219
"5450",115.124244688376
"5451",57.5120313631804
"5452",69.6710657699172
"5453",19.6299859858489
"5454",28.6094774409785
"5455",73.8376165284446
"5456",500
"5457",23.3213455768125
"5458",500
"5459",8.58110599929358
"5460",41.7623152659742
"5461",70.5299904453063
"5462",124.184186237736
"5463",105.578697728942
"5464",27.2348919059118
"5465",27.8159586090385
"5466",17.0867157560222
"5467",500
"5468",29.2008974182012
"5469",16.9877929074001
"5470",84.920117639021
"5471",19.8288484492487
"5472",110.652836149882
"5473",500
"5474",109.623204489585
"5475",53.5724987762412
"5476",500
"5477",500
"5478",500
"5479",500
"5480",500
"5481",119.211833414698
"5482",109.519105489415
"5483",500
"5484",32.3254996728043
"5485",500
"5486",107.571976728246
"5487",500
"5488",56.9879694376212
"5489",73.0987841758896
"5490",25.0286931164802
"5491",21.4548063649939
"5492",67.7901871767752
"5493",500
"5494",69.4566269036957
"5495",38.9388974314002
"5496",500
"5497",500
"5498",52.5907583719658
"5499",30.7282794794438
"5500",28.3622169965922
"5501",13.1326919851859
"5502",35.8311196158458
"5503",18.9273385675887
"5504",500
"5505",500
"5506",32.9266612249277
"5507",28.8209579264415
"5508",500
"5509",500
"5510",500
"5511",71.0360347128732
"5512",52.0681465806157
"5513",41.0630895087292
"5514",22.7126855815991
"5515",129.396340450252
"5516",500
"5517",28.9285814375529
"5518",500
"5519",58.8832765190913
"5520",500
"5521",500
"5522",500
"5523",60.1879385754205
"5524",47.3610178098964
"5525",52.0894370917518
"5526",42.1167047472534
"5527",94.6241045307765
"5528",48.6896519247985
"5529",500
"5530",74.9795520555641
"5531",500
"5532",500
"5533",8.93156589623038
"5534",500
"5535",29.2928662852401
"5536",106.641593635687
"5537",103.383855377215
"5538",89.6136715964792
"5539",24.6336058299558
"5540",14.0325061719905
"5541",500
"5542",500
"5543",500
"5544",500
"5545",500
"5546",34.4769193611049
"5547",87.5916523501296
"5548",25.5358632491291
"5549",66.3958483777542
"5550",105.845196822972
"5551",38.5000430530822
"5552",118.93421724716
"5553",19.2892417172882
"5554",106.197780181464
"5555",88.2932886174464
"5556",45.5274127747567
"5557",45.2029105183898
"5558",500
"5559",60.5935771166168
"5560",49.5383269970066
"5561",56.4908833536197
"5562",52.5575275130925
"5563",500
"5564",500
"5565",80.2466230331092
"5566",32.3992874147092
"5567",500
"5568",500
"5569",39.9977021349814
"5570",26.2211822441504
"5571",70.1906130550192
"5572",500
"5573",24.2207140965221
"5574",500
"5575",500
"5576",26.1860353081424
"5577",32.5701644001438
"5578",16.8471294942652
"5579",12.0825831350399
"5580",17.5943078243586
"5581",104.887361158693
"5582",39.9514828668474
"5583",500
"5584",500
"5585",500
"5586",500
"5587",46.2558737977005
"5588",500
"5589",500
